Country,Year,PowerCode,Value
French Southern and Antarctic Lands,2013,Units,99.9021891
French Southern and Antarctic Lands,2014,Units,99.9021891
French Southern and Antarctic Lands,2015,Units,99.9021891
French Southern and Antarctic Lands,2016,Units,99.9021891
French Southern and Antarctic Lands,2017,Units,99.9021891
French Southern and Antarctic Lands,2018,Units,99.9021891
French Southern and Antarctic Lands,2019,Units,99.9021891
French Southern and Antarctic Lands,2020,Units,99.9021891
French Southern and Antarctic Lands,2021,Units,99.9021891
British Indian Ocean Territory,1950,Units,0
British Indian Ocean Territory,1960,Units,0
British Indian Ocean Territory,1970,Units,0
British Indian Ocean Territory,1980,Units,0
British Indian Ocean Territory,1985,Units,0
British Indian Ocean Territory,1990,Units,0
British Indian Ocean Territory,1995,Units,0
British Indian Ocean Territory,2000,Units,35.35714286
British Indian Ocean Territory,2001,Units,35.35714286
British Indian Ocean Territory,2002,Units,35.35714286
British Indian Ocean Territory,2003,Units,35.35714286
British Indian Ocean Territory,2004,Units,35.35714286
British Indian Ocean Territory,2005,Units,35.35714286
British Indian Ocean Territory,2006,Units,35.35714286
British Indian Ocean Territory,2007,Units,35.35714286
British Indian Ocean Territory,2008,Units,35.35714286
British Indian Ocean Territory,2009,Units,35.35714286
British Indian Ocean Territory,2010,Units,100
British Indian Ocean Territory,2011,Units,100
British Indian Ocean Territory,2012,Units,100
British Indian Ocean Territory,2013,Units,100
British Indian Ocean Territory,2014,Units,100
British Indian Ocean Territory,2015,Units,100
British Indian Ocean Territory,2016,Units,100
British Indian Ocean Territory,2017,Units,100
British Indian Ocean Territory,2018,Units,100
British Indian Ocean Territory,2019,Units,100
British Indian Ocean Territory,2020,Units,100
British Indian Ocean Territory,2021,Units,100
Christmas Islands,1950,Units,0
Christmas Islands,1960,Units,0
Christmas Islands,1970,Units,0
Christmas Islands,1980,Units,0
Christmas Islands,1985,Units,0
Christmas Islands,1990,Units,62.21928666
Christmas Islands,1995,Units,62.21928666
Christmas Islands,2000,Units,62.21928666
Christmas Islands,2001,Units,62.21928666
Christmas Islands,2002,Units,62.21928666
Christmas Islands,2003,Units,62.21928666
Christmas Islands,2004,Units,62.21928666
Christmas Islands,2005,Units,62.21928666
Christmas Islands,2006,Units,62.21928666
Christmas Islands,2007,Units,62.21928666
Christmas Islands,2008,Units,62.21928666
Christmas Islands,2009,Units,62.21928666
Christmas Islands,2010,Units,62.21928666
Christmas Islands,2011,Units,62.21928666
Christmas Islands,2012,Units,62.21928666
Christmas Islands,2013,Units,62.21928666
Christmas Islands,2014,Units,62.21928666
Christmas Islands,2015,Units,62.21928666
Christmas Islands,2016,Units,62.21928666
Christmas Islands,2017,Units,62.21928666
Christmas Islands,2018,Units,62.21928666
Christmas Islands,2019,Units,62.21928666
Christmas Islands,2020,Units,62.21928666
Christmas Islands,2021,Units,62.21928666
Cocos (Keeling) Islands,1950,Units,0
Cocos (Keeling) Islands,1960,Units,0
Cocos (Keeling) Islands,1970,Units,0
Cocos (Keeling) Islands,1980,Units,0
Cocos (Keeling) Islands,1985,Units,0
Cocos (Keeling) Islands,1990,Units,0
Cocos (Keeling) Islands,1995,Units,15.16853933
Cocos (Keeling) Islands,2000,Units,15.16853933
Cocos (Keeling) Islands,2001,Units,15.16853933
Cocos (Keeling) Islands,2002,Units,15.16853933
Cocos (Keeling) Islands,2003,Units,15.16853933
Cocos (Keeling) Islands,2004,Units,15.16853933
Cocos (Keeling) Islands,2005,Units,15.16853933
Cocos (Keeling) Islands,2006,Units,15.16853933
Cocos (Keeling) Islands,2007,Units,15.16853933
Cocos (Keeling) Islands,2008,Units,15.16853933
Cocos (Keeling) Islands,2009,Units,15.16853933
Cocos (Keeling) Islands,2010,Units,15.16853933
Cocos (Keeling) Islands,2011,Units,15.16853933
Cocos (Keeling) Islands,2012,Units,15.16853933
Cocos (Keeling) Islands,2013,Units,15.16853933
Cocos (Keeling) Islands,2014,Units,15.16853933
Cocos (Keeling) Islands,2015,Units,15.16853933
Cocos (Keeling) Islands,2016,Units,15.16853933
Cocos (Keeling) Islands,2017,Units,15.16853933
Cocos (Keeling) Islands,2018,Units,15.16853933
Cocos (Keeling) Islands,2019,Units,15.16853933
Cocos (Keeling) Islands,2020,Units,15.16853933
Cocos (Keeling) Islands,2021,Units,15.16853933
ASEAN,1950,Units,5.021714204
ASEAN,1960,Units,5.044969894
ASEAN,1970,Units,5.455783341
ASEAN,1980,Units,6.179521354
ASEAN,1985,Units,6.719423925
ASEAN,1990,Units,7.17574903
ASEAN,1995,Units,8.658325678
ASEAN,2000,Units,9.490389344
ASEAN,2001,Units,9.691344091
ASEAN,2002,Units,9.890556094
ASEAN,2003,Units,10.03906849
ASEAN,2004,Units,10.36235015
ASEAN,2005,Units,10.48472631
ASEAN,2006,Units,10.63443694
ASEAN,2007,Units,10.79673687
ASEAN,2008,Units,10.90690016
ASEAN,2009,Units,11.11730605
ASEAN,2010,Units,11.44663842
ASEAN,2011,Units,11.58368008
ASEAN,2012,Units,11.65739434
ASEAN,2013,Units,11.81544651
ASEAN,2014,Units,11.98566589
ASEAN,2015,Units,12.07026095
ASEAN,2016,Units,12.68619006
ASEAN,2017,Units,13.12661853
ASEAN,2018,Units,13.40593791
ASEAN,2019,Units,13.64296279
ASEAN,2020,Units,13.72692136
ASEAN,2021,Units,13.72692136
APEC,1950,Units,1.267433137
APEC,1960,Units,1.517041434
APEC,1970,Units,2.076662251
APEC,1980,Units,3.535818819
APEC,1985,Units,4.047127193
APEC,1990,Units,4.739716399
APEC,1995,Units,5.640592521
APEC,2000,Units,7.45899825
APEC,2001,Units,7.744562112
APEC,2002,Units,8.225460066
APEC,2003,Units,8.465313251
APEC,2004,Units,8.601514083
APEC,2005,Units,8.726757379
APEC,2006,Units,8.822418418
APEC,2007,Units,9.031721436
APEC,2008,Units,9.229285359
APEC,2009,Units,9.477957435
APEC,2010,Units,9.665056836
APEC,2011,Units,9.862972924
APEC,2012,Units,10.1462638
APEC,2013,Units,10.46866526
APEC,2014,Units,10.69435109
APEC,2015,Units,10.98316461
APEC,2016,Units,11.12119615
APEC,2017,Units,11.2732005
APEC,2018,Units,11.47590917
APEC,2019,Units,11.59276747
APEC,2020,Units,11.76690318
APEC,2021,Units,11.76690318
Guernsey,1950,Units,0
Guernsey,1960,Units,0
Guernsey,1970,Units,0
Guernsey,1980,Units,0
Guernsey,1985,Units,0
Guernsey,1990,Units,0
Guernsey,1995,Units,0
Guernsey,2000,Units,0
Guernsey,2001,Units,0
Guernsey,2002,Units,0
Guernsey,2003,Units,0
Guernsey,2004,Units,0
Guernsey,2005,Units,0.562429696
Guernsey,2006,Units,1.124859393
Guernsey,2007,Units,1.237345332
Guernsey,2008,Units,1.237345332
Guernsey,2009,Units,1.237345332
Guernsey,2010,Units,1.237345332
Guernsey,2011,Units,1.237345332
Guernsey,2012,Units,1.237345332
Guernsey,2013,Units,1.237345332
Guernsey,2014,Units,1.237345332
Guernsey,2015,Units,3.149606299
Guernsey,2016,Units,3.149606299
Guernsey,2017,Units,3.149606299
Guernsey,2018,Units,3.149606299
Guernsey,2019,Units,3.149606299
Guernsey,2020,Units,3.149606299
Guernsey,2021,Units,3.149606299
Isle of Man,1950,Units,0.393452943
Isle of Man,1960,Units,0.393452943
Isle of Man,1970,Units,0.393452943
Isle of Man,1980,Units,0.440667296
Isle of Man,1985,Units,0.472143532
Isle of Man,1990,Units,0.472143532
Isle of Man,1995,Units,0.472143532
Isle of Man,2000,Units,1.03871577
Isle of Man,2001,Units,1.117406358
Isle of Man,2002,Units,1.117406358
Isle of Man,2003,Units,1.117406358
Isle of Man,2004,Units,1.2433113
Isle of Man,2005,Units,1.58954989
Isle of Man,2006,Units,1.668240478
Isle of Man,2007,Units,1.683978596
Isle of Man,2008,Units,3.604028958
Isle of Man,2009,Units,3.698457665
Isle of Man,2010,Units,3.698457665
Isle of Man,2011,Units,3.808624489
Isle of Man,2012,Units,3.824362606
Isle of Man,2013,Units,3.824362606
Isle of Man,2014,Units,3.824362606
Isle of Man,2015,Units,3.824362606
Isle of Man,2016,Units,3.824362606
Isle of Man,2017,Units,3.824362606
Isle of Man,2018,Units,3.981743783
Isle of Man,2019,Units,3.981743783
Isle of Man,2020,Units,3.981743783
Isle of Man,2021,Units,3.981743783
Jersey,1950,Units,16.55430712
Jersey,1960,Units,16.55430712
Jersey,1970,Units,16.55430712
Jersey,1980,Units,16.55430712
Jersey,1985,Units,16.55430712
Jersey,1990,Units,16.55430712
Jersey,1995,Units,16.55430712
Jersey,2000,Units,16.55430712
Jersey,2001,Units,16.55430712
Jersey,2002,Units,16.55430712
Jersey,2003,Units,16.55430712
Jersey,2004,Units,16.55430712
Jersey,2005,Units,16.55430712
Jersey,2006,Units,16.55430712
Jersey,2007,Units,16.62921348
Jersey,2008,Units,16.62921348
Jersey,2009,Units,16.77902622
Jersey,2010,Units,16.77902622
Jersey,2011,Units,16.77902622
Jersey,2012,Units,16.77902622
Jersey,2013,Units,16.77902622
Jersey,2014,Units,16.77902622
Jersey,2015,Units,16.77902622
Jersey,2016,Units,16.77902622
Jersey,2017,Units,16.77902622
Jersey,2018,Units,16.92883895
Jersey,2019,Units,16.92883895
Jersey,2020,Units,16.92883895
Jersey,2021,Units,16.92883895
G20,1950,Units,1.123214884
G20,1960,Units,1.359084566
G20,1970,Units,1.798079536
G20,1980,Units,3.154357617
G20,1985,Units,3.721565155
G20,1990,Units,4.864743018
G20,1995,Units,6.0067147
G20,2000,Units,8.186330311
G20,2001,Units,8.546996067
G20,2002,Units,9.164796344
G20,2003,Units,9.450789147
G20,2004,Units,9.756508184
G20,2005,Units,10.00631935
G20,2006,Units,10.59477634
G20,2007,Units,10.88604379
G20,2008,Units,11.20780403
G20,2009,Units,11.60123817
G20,2010,Units,11.77241203
G20,2011,Units,11.9313689
G20,2012,Units,12.16037298
G20,2013,Units,12.4389457
G20,2014,Units,12.63344932
G20,2015,Units,12.86250756
G20,2016,Units,13.01873167
G20,2017,Units,13.14832335
G20,2018,Units,13.33099033
G20,2019,Units,13.39807231
G20,2020,Units,13.53500027
G20,2021,Units,13.53500027
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",1950,Units,0.660382865
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",1960,Units,0.702574737
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",1970,Units,0.880371686
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",1980,Units,1.683409785
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",1985,Units,2.225784916
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",1990,Units,3.312802114
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",1995,Units,4.488114645
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2000,Units,7.521538028
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2001,Units,8.048500982
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2002,Units,8.771193193
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2003,Units,9.026358058
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2004,Units,9.331483823
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2005,Units,9.623755065
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2006,Units,10.56161051
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2007,Units,10.71850816
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2008,Units,10.97422614
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2009,Units,11.39366445
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2010,Units,11.56730933
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2011,Units,11.61836564
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2012,Units,11.67968437
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2013,Units,11.77444474
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2014,Units,11.84864937
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2015,Units,11.90696629
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2016,Units,11.99071207
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2017,Units,12.14836566
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2018,Units,12.33329957
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2019,Units,12.35843671
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2020,Units,12.36577617
"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",2021,Units,12.36577617
Curacao,1950,Units,1.60230074
Curacao,1960,Units,1.60230074
Curacao,1970,Units,1.60230074
Curacao,1980,Units,6.717337716
Curacao,1985,Units,8.196384552
Curacao,1990,Units,8.196384552
Curacao,1995,Units,8.196384552
Curacao,2000,Units,8.196384552
Curacao,2001,Units,8.196384552
Curacao,2002,Units,8.196384552
Curacao,2003,Units,8.196384552
Curacao,2004,Units,8.196384552
Curacao,2005,Units,8.196384552
Curacao,2006,Units,8.196384552
Curacao,2007,Units,8.196384552
Curacao,2008,Units,8.196384552
Curacao,2009,Units,8.196384552
Curacao,2010,Units,8.196384552
Curacao,2011,Units,8.196384552
Curacao,2012,Units,8.196384552
Curacao,2013,Units,16.61873459
Curacao,2014,Units,16.61873459
Curacao,2015,Units,16.61873459
Curacao,2016,Units,16.61873459
Curacao,2017,Units,16.61873459
Curacao,2018,Units,16.92686935
Curacao,2019,Units,16.92686935
Curacao,2020,Units,16.92686935
Curacao,2021,Units,16.92686935
Sint Maarten,1950,Units,0
Sint Maarten,1960,Units,0
Sint Maarten,1970,Units,0
Sint Maarten,1980,Units,0
Sint Maarten,1985,Units,0
Sint Maarten,1990,Units,0
Sint Maarten,1995,Units,0
Sint Maarten,2000,Units,0
Sint Maarten,2001,Units,0
Sint Maarten,2002,Units,0
Sint Maarten,2003,Units,0
Sint Maarten,2004,Units,0
Sint Maarten,2005,Units,0
Sint Maarten,2006,Units,0.223214286
Sint Maarten,2007,Units,0.223214286
Sint Maarten,2008,Units,0.223214286
Sint Maarten,2009,Units,0.223214286
Sint Maarten,2010,Units,0.223214286
Sint Maarten,2011,Units,0.223214286
Sint Maarten,2012,Units,0.223214286
Sint Maarten,2013,Units,0.446428571
Sint Maarten,2014,Units,0.446428571
Sint Maarten,2015,Units,0.446428571
Sint Maarten,2016,Units,0.446428571
Sint Maarten,2017,Units,0.446428571
Sint Maarten,2018,Units,0.446428571
Sint Maarten,2019,Units,0.446428571
Sint Maarten,2020,Units,0.446428571
Sint Maarten,2021,Units,0.446428571
Bonaire,1950,Units,0.171379606
Bonaire,1960,Units,0.171379606
Bonaire,1970,Units,13.71036847
Bonaire,1980,Units,18.7089403
Bonaire,1985,Units,18.7089403
Bonaire,1990,Units,22.85061411
Bonaire,1995,Units,22.85061411
Bonaire,2000,Units,23.59325907
Bonaire,2001,Units,23.59325907
Bonaire,2002,Units,23.59325907
Bonaire,2003,Units,23.59325907
Bonaire,2004,Units,23.59325907
Bonaire,2005,Units,23.59325907
Bonaire,2006,Units,23.59325907
Bonaire,2007,Units,23.59325907
Bonaire,2008,Units,23.59325907
Bonaire,2009,Units,23.59325907
Bonaire,2010,Units,23.59325907
Bonaire,2011,Units,23.59325907
Bonaire,2012,Units,23.59325907
Bonaire,2013,Units,23.59325907
Bonaire,2014,Units,23.59325907
Bonaire,2015,Units,28.96315338
Bonaire,2016,Units,28.96315338
Bonaire,2017,Units,28.96315338
Bonaire,2018,Units,28.96315338
Bonaire,2019,Units,28.96315338
Bonaire,2020,Units,28.96315338
Bonaire,2021,Units,28.96315338
OECD - Total,1950,Units,1.706220521
OECD - Total,1960,Units,2.238828806
OECD - Total,1970,Units,3.178237612
OECD - Total,1980,Units,5.315416854
OECD - Total,1985,Units,5.938322907
OECD - Total,1990,Units,7.335584025
OECD - Total,1995,Units,8.375292865
OECD - Total,2000,Units,9.687532704
OECD - Total,2001,Units,9.874933189
OECD - Total,2002,Units,10.4224554
OECD - Total,2003,Units,10.76346477
OECD - Total,2004,Units,11.08148448
OECD - Total,2005,Units,11.31344229
OECD - Total,2006,Units,11.55834433
OECD - Total,2007,Units,11.94360403
OECD - Total,2008,Units,12.34306607
OECD - Total,2009,Units,12.76964074
OECD - Total,2010,Units,12.95600975
OECD - Total,2011,Units,13.23983762
OECD - Total,2012,Units,13.67364739
OECD - Total,2013,Units,14.13445116
OECD - Total,2014,Units,14.48630554
OECD - Total,2015,Units,14.92805966
OECD - Total,2016,Units,15.17873988
OECD - Total,2017,Units,15.29226015
OECD - Total,2018,Units,15.52353544
OECD - Total,2019,Units,15.72675403
OECD - Total,2020,Units,16.02077885
OECD - Total,2021,Units,16.02077885
OECD - Europe,1950,Units,1.149513054
OECD - Europe,1960,Units,1.904900605
OECD - Europe,1970,Units,2.821300164
OECD - Europe,1980,Units,4.885886604
OECD - Europe,1985,Units,6.016077719
OECD - Europe,1990,Units,8.759437214
OECD - Europe,1995,Units,11.22396145
OECD - Europe,2000,Units,14.89562261
OECD - Europe,2001,Units,15.5140869
OECD - Europe,2002,Units,15.87581428
OECD - Europe,2003,Units,16.73536899
OECD - Europe,2004,Units,18.58108044
OECD - Europe,2005,Units,19.10584208
OECD - Europe,2006,Units,20.27115621
OECD - Europe,2007,Units,20.87926718
OECD - Europe,2008,Units,21.53179792
OECD - Europe,2009,Units,22.24129759
OECD - Europe,2010,Units,22.58694208
OECD - Europe,2011,Units,22.81207504
OECD - Europe,2012,Units,22.91763594
OECD - Europe,2013,Units,23.00740662
OECD - Europe,2014,Units,23.21516418
OECD - Europe,2015,Units,23.70474157
OECD - Europe,2016,Units,23.87504493
OECD - Europe,2017,Units,24.11804573
OECD - Europe,2018,Units,24.53068477
OECD - Europe,2019,Units,24.7708705
OECD - Europe,2020,Units,24.77137901
OECD - Europe,2021,Units,24.77137901
Euro area (19 countries),1950,Units,1.784293464
Euro area (19 countries),1960,Units,2.223815172
Euro area (19 countries),1970,Units,3.25451985
Euro area (19 countries),1980,Units,5.223376092
Euro area (19 countries),1985,Units,6.161175907
Euro area (19 countries),1990,Units,8.997424901
Euro area (19 countries),1995,Units,11.45431376
Euro area (19 countries),2000,Units,14.90789525
Euro area (19 countries),2001,Units,15.69431353
Euro area (19 countries),2002,Units,16.02091738
Euro area (19 countries),2003,Units,16.71810471
Euro area (19 countries),2004,Units,18.86780544
Euro area (19 countries),2005,Units,19.41029089
Euro area (19 countries),2006,Units,21.01812237
Euro area (19 countries),2007,Units,21.70548544
Euro area (19 countries),2008,Units,22.54576545
Euro area (19 countries),2009,Units,22.91282416
Euro area (19 countries),2010,Units,23.13329706
Euro area (19 countries),2011,Units,23.29103046
Euro area (19 countries),2012,Units,23.43987299
Euro area (19 countries),2013,Units,23.5378926
Euro area (19 countries),2014,Units,23.84906238
Euro area (19 countries),2015,Units,24.53481511
Euro area (19 countries),2016,Units,24.79076927
Euro area (19 countries),2017,Units,25.11999069
Euro area (19 countries),2018,Units,25.61989077
Euro area (19 countries),2019,Units,25.97725363
Euro area (19 countries),2020,Units,25.97734202
Euro area (19 countries),2021,Units,25.97734202
Saint Barthélemy,1950,Units,0
Saint Barthélemy,1960,Units,0
Saint Barthélemy,1970,Units,0
Saint Barthélemy,1980,Units,0
Saint Barthélemy,1985,Units,0
Saint Barthélemy,1990,Units,0
Saint Barthélemy,1995,Units,2.083333333
Saint Barthélemy,2000,Units,7.916666667
Saint Barthélemy,2001,Units,7.916666667
Saint Barthélemy,2002,Units,7.916666667
Saint Barthélemy,2003,Units,7.916666667
Saint Barthélemy,2004,Units,7.916666667
Saint Barthélemy,2005,Units,7.916666667
Saint Barthélemy,2006,Units,7.916666667
Saint Barthélemy,2007,Units,7.916666667
Saint Barthélemy,2008,Units,7.916666667
Saint Barthélemy,2009,Units,7.916666667
Saint Barthélemy,2010,Units,10
Saint Barthélemy,2011,Units,10
Saint Barthélemy,2012,Units,10
Saint Barthélemy,2013,Units,10
Saint Barthélemy,2014,Units,10
Saint Barthélemy,2015,Units,10
Saint Barthélemy,2016,Units,10
Saint Barthélemy,2017,Units,10
Saint Barthélemy,2018,Units,10
Saint Barthélemy,2019,Units,10
Saint Barthélemy,2020,Units,10
Saint Barthélemy,2021,Units,10
OECD Asia Oceania,1950,Units,0.92462681
OECD Asia Oceania,1960,Units,1.136112378
OECD Asia Oceania,1970,Units,1.83362654
OECD Asia Oceania,1980,Units,3.817550009
OECD Asia Oceania,1985,Units,4.495082289
OECD Asia Oceania,1990,Units,6.344273545
OECD Asia Oceania,1995,Units,7.384130063
OECD Asia Oceania,2000,Units,8.404078215
OECD Asia Oceania,2001,Units,8.458700202
OECD Asia Oceania,2002,Units,9.881197505
OECD Asia Oceania,2003,Units,10.03223896
OECD Asia Oceania,2004,Units,10.18282977
OECD Asia Oceania,2005,Units,10.38441179
OECD Asia Oceania,2006,Units,10.60457117
OECD Asia Oceania,2007,Units,11.43377219
OECD Asia Oceania,2008,Units,11.64695285
OECD Asia Oceania,2009,Units,12.30782372
OECD Asia Oceania,2010,Units,12.60219717
OECD Asia Oceania,2011,Units,13.34504375
OECD Asia Oceania,2012,Units,14.88909856
OECD Asia Oceania,2013,Units,16.3532153
OECD Asia Oceania,2014,Units,17.59476515
OECD Asia Oceania,2015,Units,18.86659916
OECD Asia Oceania,2016,Units,19.54540981
OECD Asia Oceania,2017,Units,19.77933472
OECD Asia Oceania,2018,Units,19.87695706
OECD Asia Oceania,2019,Units,19.89504148
OECD Asia Oceania,2020,Units,20.76971167
OECD Asia Oceania,2021,Units,20.76971167
OECD America,1950,Units,2.096330716
OECD America,1960,Units,2.703562286
OECD America,1970,Units,3.735384686
OECD America,1980,Units,5.942119984
OECD America,1985,Units,6.448904473
OECD America,1990,Units,7.426294681
OECD America,1995,Units,8.195645695
OECD America,2000,Units,9.166668582
OECD America,2001,Units,9.320621971
OECD America,2002,Units,9.584904954
OECD America,2003,Units,9.89668763
OECD America,2004,Units,9.985829737
OECD America,2005,Units,10.17329588
OECD America,2006,Units,10.25259124
OECD America,2007,Units,10.43398097
OECD America,2008,Units,10.85323845
OECD America,2009,Units,11.14085627
OECD America,2010,Units,11.25769579
OECD America,2011,Units,11.38557819
OECD America,2012,Units,11.4775368
OECD America,2013,Units,11.64352884
OECD America,2014,Units,11.69887524
OECD America,2015,Units,11.82941168
OECD America,2016,Units,11.93950294
OECD America,2017,Units,11.98463254
OECD America,2018,Units,12.23015005
OECD America,2019,Units,12.49374347
OECD America,2020,Units,12.63209967
OECD America,2021,Units,12.63209967
"Eastern Europe, Caucasus and Central Asia",1950,Units,0.174459313
"Eastern Europe, Caucasus and Central Asia",1960,Units,0.226753802
"Eastern Europe, Caucasus and Central Asia",1970,Units,0.519227338
"Eastern Europe, Caucasus and Central Asia",1980,Units,1.705000589
"Eastern Europe, Caucasus and Central Asia",1985,Units,2.300078793
"Eastern Europe, Caucasus and Central Asia",1990,Units,2.792987032
"Eastern Europe, Caucasus and Central Asia",1995,Units,4.079970117
"Eastern Europe, Caucasus and Central Asia",2000,Units,7.642015703
"Eastern Europe, Caucasus and Central Asia",2001,Units,8.583536194
"Eastern Europe, Caucasus and Central Asia",2002,Units,8.866787919
"Eastern Europe, Caucasus and Central Asia",2003,Units,9.078717488
"Eastern Europe, Caucasus and Central Asia",2004,Units,9.151805768
"Eastern Europe, Caucasus and Central Asia",2005,Units,9.56459064
"Eastern Europe, Caucasus and Central Asia",2006,Units,9.607037364
"Eastern Europe, Caucasus and Central Asia",2007,Units,9.72854485
"Eastern Europe, Caucasus and Central Asia",2008,Units,9.785308065
"Eastern Europe, Caucasus and Central Asia",2009,Units,9.955558637
"Eastern Europe, Caucasus and Central Asia",2010,Units,10.18214836
"Eastern Europe, Caucasus and Central Asia",2011,Units,10.23121511
"Eastern Europe, Caucasus and Central Asia",2012,Units,10.39564203
"Eastern Europe, Caucasus and Central Asia",2013,Units,10.52534433
"Eastern Europe, Caucasus and Central Asia",2014,Units,10.61406324
"Eastern Europe, Caucasus and Central Asia",2015,Units,10.70904987
"Eastern Europe, Caucasus and Central Asia",2016,Units,10.7551873
"Eastern Europe, Caucasus and Central Asia",2017,Units,10.84835407
"Eastern Europe, Caucasus and Central Asia",2018,Units,10.93121156
"Eastern Europe, Caucasus and Central Asia",2019,Units,10.97409373
"Eastern Europe, Caucasus and Central Asia",2020,Units,10.97924331
"Eastern Europe, Caucasus and Central Asia",2021,Units,10.97924331
Latin America and Caribbean,1950,Units,0.374382965
Latin America and Caribbean,1960,Units,0.571338907
Latin America and Caribbean,1970,Units,1.8860287
Latin America and Caribbean,1980,Units,4.357588423
Latin America and Caribbean,1985,Units,5.358020559
Latin America and Caribbean,1990,Units,8.208584917
Latin America and Caribbean,1995,Units,10.52420487
Latin America and Caribbean,2000,Units,14.09274717
Latin America and Caribbean,2001,Units,15.33414441
Latin America and Caribbean,2002,Units,16.95897203
Latin America and Caribbean,2003,Units,17.34081238
Latin America and Caribbean,2004,Units,18.13506574
Latin America and Caribbean,2005,Units,18.82092432
Latin America and Caribbean,2006,Units,20.69326289
Latin America and Caribbean,2007,Units,21.10783954
Latin America and Caribbean,2008,Units,21.73352764
Latin America and Caribbean,2009,Units,22.72778923
Latin America and Caribbean,2010,Units,22.99009993
Latin America and Caribbean,2011,Units,23.14225858
Latin America and Caribbean,2012,Units,23.22346902
Latin America and Caribbean,2013,Units,23.6286888
Latin America and Caribbean,2014,Units,23.71693563
Latin America and Caribbean,2015,Units,23.85734403
Latin America and Caribbean,2016,Units,24.02917178
Latin America and Caribbean,2017,Units,24.10081344
Latin America and Caribbean,2018,Units,24.3761144
Latin America and Caribbean,2019,Units,24.54121076
Latin America and Caribbean,2020,Units,24.54224477
Latin America and Caribbean,2021,Units,24.54224477
Middle East and North Africa,1950,Units,0.216005989
Middle East and North Africa,1960,Units,0.25652301
Middle East and North Africa,1970,Units,0.35910223
Middle East and North Africa,1980,Units,0.835111655
Middle East and North Africa,1985,Units,1.762434004
Middle East and North Africa,1990,Units,2.344260607
Middle East and North Africa,1995,Units,2.983876143
Middle East and North Africa,2000,Units,3.422624919
Middle East and North Africa,2001,Units,3.753907472
Middle East and North Africa,2002,Units,3.890879505
Middle East and North Africa,2003,Units,4.043264806
Middle East and North Africa,2004,Units,4.083433651
Middle East and North Africa,2005,Units,4.096291122
Middle East and North Africa,2006,Units,4.110731667
Middle East and North Africa,2007,Units,4.628323089
Middle East and North Africa,2008,Units,4.667925835
Middle East and North Africa,2009,Units,4.673564286
Middle East and North Africa,2010,Units,4.713667912
Middle East and North Africa,2011,Units,4.744871012
Middle East and North Africa,2012,Units,4.746953389
Middle East and North Africa,2013,Units,4.764211907
Middle East and North Africa,2014,Units,4.83119032
Middle East and North Africa,2015,Units,4.831192825
Middle East and North Africa,2016,Units,5.045031456
Middle East and North Africa,2017,Units,5.118231118
Middle East and North Africa,2018,Units,5.141688341
Middle East and North Africa,2019,Units,5.145622648
Middle East and North Africa,2020,Units,5.145622648
Middle East and North Africa,2021,Units,5.145622648
Saint Martin,1950,Units,0
Saint Martin,1960,Units,0
Saint Martin,1970,Units,0
Saint Martin,1980,Units,0
Saint Martin,1985,Units,0
Saint Martin,1990,Units,0
Saint Martin,1995,Units,0
Saint Martin,2000,Units,5.986696231
Saint Martin,2001,Units,5.986696231
Saint Martin,2002,Units,5.986696231
Saint Martin,2003,Units,6.873614191
Saint Martin,2004,Units,7.538802661
Saint Martin,2005,Units,7.538802661
Saint Martin,2006,Units,9.977827051
Saint Martin,2007,Units,9.977827051
Saint Martin,2008,Units,9.977827051
Saint Martin,2009,Units,9.977827051
